	act	scene	char_from	text	all	barnardo	both	captain	danes	first ambassador	first clown	first player	first sailor	fortinbras	francisco	gentleman	ghost	guildenstern	hamlet	horatio	king	laertes	lord	lords	lucianus	marcellus	messenger	ophelia	osric	player king	player queen	polonius	priest	prologue	queen	reynaldo	rosencrantz	second clown	servant	voltemand
848	5	1	second clown	go to	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
849	5	1	first clown	what be he that build strong than either the mason the shipwright or the carpenter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
850	5	1	second clown	the gallow maker for that frame outlive a thousand tenant	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
851	5	1	first clown	i like thy wit well in good faith the gallow do well but how do it well it do well to those that do ill now thou dost ill to say the gallow be build strong than the church argal the gallow may do well to thee to t again come	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
852	5	1	second clown	who build strong than a mason a shipwright or a carpenter	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
853	5	1	first clown	ay tell i that and unyoke	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
854	5	1	second clown	marry now i can tell	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
855	5	1	first clown	to t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
856	5	1	second clown	mass i can not tell enter hamlet and horatio at a distance	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
857	5	1	first clown	cudgel thy brain no more about it for your dull ass will not mend his pace with beating and when you be ask this question next say a grave maker the house he make last till doomsday go get thee to yaughan fetch i a stoup of liquor in youth when i do love do love methought it be very sweet to contract o the time for a my behove o methought there be nothing meet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
858	5	1	hamlet	have this fellow no feeling of his business that he sing at grave making	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
859	5	1	horatio	custom hath make it in he a property of easiness	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860	5	1	hamlet	tis e en so the hand of little employment hath the dainty sense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
861	5	1	first clown	but age with his stealing step hath claw d i in his clutch and hath shipp d i into the land as if i have never be such	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
862	5	1	hamlet	that skull have a tongue in it and could sing once how the knave jowl it to th ground as if twere cain s jawbone that do the first murder this might be the pate of a politician which this ass now o er office one that would circumvent god might it not	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
863	5	1	horatio	it might my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864	5	1	hamlet	or of a courtier which could say good morrow sweet lord how dost thou good lord this might be my lord such a one that praise my lord such a one s horse when he mean to beg it might it not	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
865	5	1	horatio	ay my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
866	5	1	hamlet	why e en so and now my lady worm s chapless and knock about the mazard with a sexton s spade here fine revolution an we have the trick to see t do these bone cost no more the breeding but to play at logget with em mine ache to think on t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
867	5	1	first clown	a pickaxe and a spade a spade for and a shroud sheet o a pit of clay for to be make for such a guest be meet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
868	5	1	hamlet	there another why may not that be the skull of a lawyer where be his quiddit now his quillet his case his tenure and his trick why do he suffer this rude knave now to knock he about the sconce with a dirty shovel and will not tell he of his action of battery hum this fellow might be in s time a great buyer of land with his statute his recognizance his fine his double voucher his recovery be this the fine of his fine and the recovery of his recovery to have his fine pate full of fine dirt will his voucher vouch he no more of his purchase and double one too than the length and breadth of a pair of indenture the very conveyance of his land will scarcely lie in this box and must the inheritor himself have no more ha	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869	5	1	horatio	not a jot more my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	5	1	hamlet	be not parchment make of sheep skin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871	5	1	horatio	ay my lord and of calf skin too	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872	5	1	hamlet	they be sheep and calf which seek out assurance in that i will speak to this fellow whose grave this sir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
873	5	1	first clown	mine sir o a pit of clay for to be make for such a guest be meet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
874	5	1	hamlet	i think it be thine indeed for thou liest in t	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875	5	1	first clown	you lie out on t sir and therefore tis not yours for my part i do not lie in t yet it be mine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
876	5	1	hamlet	thou dost lie in t to be in t and say it be thine tis for the dead not for the quick therefore thou liest	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
877	5	1	first clown	tis a quick lie sir t will away again from i to you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
878	5	1	hamlet	what man dost thou dig it for	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
879	5	1	first clown	for no man sir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
880	5	1	hamlet	what woman then	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
881	5	1	first clown	for none neither	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
882	5	1	hamlet	who be to be bury in t	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883	5	1	first clown	one that be a woman sir but rest her soul she dead	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884	5	1	hamlet	how absolute the knave be we must speak by the card or equivocation will undo we by the lord horatio these three year i have take note of it the age be grow so pick that the toe of the peasant come so near the heel of the courtier he gall his kibe how long hast thou be a grave maker	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
885	5	1	first clown	of all the day i th year i come to t that day that our last king hamlet o ercame fortinbras	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886	5	1	hamlet	how long be that since	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887	5	1	first clown	can not you tell that every fool can tell that it be the very day that young hamlet be born he that be mad and send into england	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888	5	1	hamlet	ay marry why be he send into england	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889	5	1	first clown	why because he be mad he shall recover his wit there or if he do not it no great matter there	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890	5	1	hamlet	why	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891	5	1	first clown	twill not be see in he there there the man be as mad as he	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892	5	1	hamlet	how come he mad	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893	5	1	first clown	very strangely they say	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894	5	1	hamlet	how strangely	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
895	5	1	first clown	faith e en with lose his wit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
896	5	1	hamlet	upon what ground	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
897	5	1	first clown	why here in denmark i have be sexton here man and boy thirty year	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
898	5	1	hamlet	how long will a man lie i th earth ere he rot	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
899	5	1	first clown	faith if he be not rotten before he die a we have many pocky corse nowadays that will scarce hold the laying in he will last you some eight year or nine year a tanner will last you nine year	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900	5	1	hamlet	why he more than another	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
901	5	1	first clown	why sir his hide be so tann d with his trade that he will keep out water a great while and your water be a sore decayer of your whoreson dead body here a skull now this skull hath lain in the earth three and twenty year	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
902	5	1	hamlet	whose be it	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
903	5	1	first clown	a whoreson mad fellow it be whose do you think it be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904	5	1	hamlet	nay i know not	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
905	5	1	first clown	a pestilence on he for a mad rogue a pour d a flagon of rhenish on my head once this same skull sir be yorick s skull the king s jester	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
906	5	1	hamlet	this	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
907	5	1	first clown	e en that	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
908	5	1	hamlet	let i see alas poor yorick i know he horatio a fellow of infinite jest of most excellent fancy he hath bear i on his back a thousand time and now how abhor in my imagination it be my gorge rise at it here hang those lip that i have kiss d i know not how oft where be your gibe now your gambol your song your flash of merriment that be will not to set the table on a roar not one now to mock your own grinning quite chop fall now get you to my lady s chamber and tell she let she paint an inch thick to this favour she must come make she laugh at that prythee horatio tell i one thing	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
909	5	1	horatio	what that my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	5	1	hamlet	dost thou think alexander look o this fashion i th earth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911	5	1	horatio	e en so	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912	5	1	hamlet	and smell so pah	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913	5	1	horatio	e en so my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914	5	1	hamlet	to what base use we may return horatio why may not imagination trace the noble dust of alexander till he find it stop a bung hole	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915	5	1	horatio	twere to consider too curiously to consider so	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
916	5	1	hamlet	no faith not a jot but to follow he thither with modesty enough and likelihood to lead it as thus alexander die alexander be bury alexander returneth into dust the dust be earth of earth we make loam and why of that loam whereto he be convert might they not stop a beer barrel imperious caesar dead and turn d to clay might stop a hole to keep the wind away o that that earth which keep the world in awe should patch a wall t expel the winter s flaw but soft but soft aside here come the king enter priest c in procession the corpse of ophelia laertes and mourner follow king queen their train c the queen the courtier who be that they follow and with such maim rite this doth betoken the corse they follow do with desperate hand fordo it own life twas of some estate couch we awhile and mark	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
917	5	1	laertes	what ceremony else	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918	5	1	hamlet	that be laertes a very noble youth mark	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
919	5	1	laertes	what ceremony else	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	5	1	priest	her obsequie have be as far enlarg d as we have warranty her death be doubtful and but that great command o ersway the order she should in ground unsanctified have lodg d till the last trumpet for charitable prayer shard flint and pebble should be throw on she yet here she be allow her virgin rite her maiden strewment and the bringing home of bell and burial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921	5	1	laertes	must there no more be do	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
922	5	1	priest	no more be do we should profane the service of the dead to sing sage requiem and such rest to she as to peace part soul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923	5	1	laertes	lay she i th earth and from her fair and unpolluted flesh may violet spring i tell thee churlish priest a minist ring angel shall my sister be when thou liest howling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
924	5	1	hamlet	what the fair ophelia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925	5	1	queen	sweet to the sweet farewell i hop d thou shouldst have be my hamlet s wife i think thy bride bed to have deck d sweet maid and not have strew d thy grave	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
926	5	1	laertes	o treble woe fall ten time treble on that curse head whose wicked deed thy most ingenious sense depriv d thee of hold off the earth a while till i have catch she once more in mine arm leap into the grave now pile your dust upon the quick and dead till of this flat a mountain you have make to o ertop old pelion or the skyish head of blue olympus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
927	5	1	hamlet	what be he whose grief bear such an emphasis whose phrase of sorrow conjure the wand re star and make they stand like wonder wound hearer this be i hamlet the dane leap into the grave	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
928	5	1	laertes	the devil take thy soul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
929	5	1	hamlet	thou pray st not well i prythee take thy finger from my throat for though i be not splenative and rash yet have i in i something dangerous which let thy wiseness fear away thy hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	5	1	king	pluck they asunder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931	5	1	queen	hamlet hamlet all gentleman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
932	5	1	horatio	good my lord be quiet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
933	5	1	hamlet	why i will fight with he upon this theme until my eyelid will no long wag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
934	5	1	queen	o my son what theme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
935	5	1	hamlet	i lov d ophelia forty thousand brother could not with all their quantity of love make up my sum what wilt thou do for she	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
936	5	1	king	o he be mad laertes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937	5	1	queen	for love of god forbear he	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
938	5	1	hamlet	swounds show i what thou lt do woul t weep woul t fight woul t fast woul t tear thyself woul t drink up eisel eat a crocodile i ll do t dost thou come here to whine to outface i with leap in her grave be bury quick with she and so will i and if thou prate of mountain let they throw million of acre on we till our ground singe his pate against the burn zone make ossa like a wart nay an thou lt mouth i ll rant as well as thou	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
939	5	1	queen	this be mere madness and thus awhile the fit will work on he anon as patient as the female dove when that her golden couplet be disclos d his silence will sit droop	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	5	1	hamlet	hear you sir what be the reason that you use i thus i lov d you ever but it be no matter let hercules himself do what he may the cat will mew and dog will have his day	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
941	5	1	king	i pray thee good horatio wait upon he strengthen your patience in our last night s speech we ll put the matter to the present push good gertrude set some watch over your son this grave shall have a live monument an hour of quiet shortly shall we see till then in patience our proceeding be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
942	5	2	hamlet	so much for this sir now let i see the other you do remember all the circumstance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
943	5	2	horatio	remember it my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
944	5	2	hamlet	sir in my heart there be a kind of fighting that would not let i sleep methought i lie bad than the mutiny in the bilbo rashly and prais d be rashness for it let we know our indiscretion sometime serve we well when our deep plot do pall and that should teach we there a divinity that shape our end rough hew they how we will	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
945	5	2	horatio	that be most certain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
946	5	2	hamlet	up from my cabin my sea gown scarf d about i in the dark grop d i to find out they have my desire finger d their packet and in fine withdraw to mine own room again make so bold my fear forget manner to unseal their grand commission where i find horatio oh royal knavery an exact command lard with many several sort of reason import denmark s health and england too with ho such bug and goblin in my life that on the supervise no leisure bate no not to stay the grinding of the axe my head should be strike off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947	5	2	horatio	is t possible	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
948	5	2	hamlet	here the commission read it at more leisure but wilt thou hear i how i do proceed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
949	5	2	horatio	i beseech you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950	5	2	hamlet	be thus benette round with villanie or i could make a prologue to my brain they have begin the play i sit i down devis d a new commission write it fair i once do hold it as our statist do a baseness to write fair and labour d much how to forget that learning but sir now it do i yeoman s service wilt thou know the effect of what i write	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
951	5	2	horatio	ay good my lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
952	5	2	hamlet	an earnest conjuration from the king as england be his faithful tributary as love between they like the palm might flourish as peace should still her wheaten garland wear and stand a comma tween their amity and many such like as es of great charge that on the view and know of these content without debatement far more or less he should the bearer put to sudden death not shriving time allow d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
953	5	2	horatio	how be this seal d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
954	5	2	hamlet	why even in that be heaven ordinant i have my father s signet in my purse which be the model of that danish seal fold the writ up in the form of the other subscrib d it gave t th impression plac d it safely the changeling never know now the next day be our sea fight and what to this be sequent thou know st already	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
955	5	2	horatio	so guildenstern and rosencrantz go to t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
956	5	2	hamlet	why man they do make love to this employment they be not near my conscience their defeat do by their own insinuation grow tis dangerous when the baser nature come between the pass and fall incense point of mighty opposite	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
957	5	2	horatio	why what a king be this	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
958	5	2	hamlet	do it not thinks t thee stand i now upon he that hath kill d my king and whor d my mother popp d in between th election and my hope throw out his angle for my proper life and with such cozenage is t not perfect conscience to quit he with this arm and is t not to be damn d to let this canker of our nature come in further evil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
959	5	2	horatio	it must be shortly know to he from england what be the issue of the business there	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960	5	2	hamlet	it will be short the interim be mine and a man s life no more than to say one but i be very sorry good horatio that to laerte i forget myself for by the image of my cause i see the portraiture of his i ll court his favour but sure the bravery of his grief do put i into a tow re passion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
961	5	2	horatio	peace who come here enter osric	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
962	5	2	osric	your lordship be right welcome back to denmark	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
963	5	2	hamlet	i humbly thank you sir dost know this waterfly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
964	5	2	horatio	no my good lord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
