	act	scene	speaking	text	player king	king	danes	reynaldo	queen	laertes	polonius	gentleman	second clown	hamlet	voltemand	servant	francisco	messenger	lord	barnardo	osric	marcellus	guildenstern	prologue	priest	fortinbras	ophelia	captain	rosencrantz	lucianus	ghost	horatio	first clown	player queen	player
888	4	18	king	" It falls right. You have been talk’d of since your travel much,
And that in Hamlet’s hearing, for a quality Wherein they say you shine.
Your sum of parts Did not together pluck such envy from him As did that
one, and that, in my regard, Of the unworthiest siege.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889	4	18	laertes	" What part is that, my lord?
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890	4	18	king	" A very riband in the cap of youth, Yet needful too, for youth no
less becomes The light and careless livery that it wears Than settled
age his sables and his weeds, Importing health and graveness. Two
months since Here was a gentleman of Normandy,— I’ve seen myself, and
serv’d against, the French, And they can well on horseback, but this
gallant Had witchcraft in’t. He grew unto his seat, And to such
wondrous doing brought his horse, As had he been incorps’d and
demi-natur’d With the brave beast. So far he topp’d my thought That I
in forgery of shapes and tricks, Come short of what he did.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891	4	18	laertes	" A Norman was’t?
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892	4	18	king	" A Norman.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893	4	18	laertes	" Upon my life, Lamond.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894	4	18	king	" The very same.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
895	4	18	laertes	" I know him well. He is the brooch indeed And gem of all the
nation.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
896	4	18	king	" He made confession of you, And gave you such a masterly report
For art and exercise in your defence, And for your rapier most
especially, That he cried out ’twould be a sight indeed If one could
match you. The scrimers of their nation He swore had neither motion,
guard, nor eye, If you oppos’d them. Sir, this report of his Did Hamlet
so envenom with his envy That he could nothing do but wish and beg Your
sudden coming o’er to play with him. Now, out of this,—
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
897	4	18	laertes	" What out of this, my lord?
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
898	4	18	king	" Laertes, was your father dear to you? Or are you like the
painting of a sorrow, A face without a heart?
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
899	4	18	laertes	" Why ask you this?
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900	4	18	king	" Not that I think you did not love your father, But that I know
love is begun by time, And that I see, in passages of proof, Time
qualifies the spark and fire of it. There lives within the very flame
of love A kind of wick or snuff that will abate it; And nothing is at a
like goodness still, For goodness, growing to a pleurisy, Dies in his
own too much. That we would do, We should do when we would; for this
‘would’ changes, And hath abatements and delays as many As there are
tongues, are hands, are accidents; And then this ‘should’ is like a
spendthrift sigh That hurts by easing. But to the quick o’ th’ulcer:
Hamlet comes back: what would you undertake To show yourself your
father’s son in deed, More than in words?
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
901	4	18	laertes	" To cut his throat i’ th’ church.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
902	4	18	king	" No place, indeed, should murder sanctuarize; Revenge should have
no bounds. But good Laertes, Will you do this, keep close within your
chamber. Hamlet return’d shall know you are come home: We’ll put on
those shall praise your excellence, And set a double varnish on the
fame The Frenchman gave you, bring you in fine together And wager on
your heads. He, being remiss, Most generous, and free from all
contriving, Will not peruse the foils; so that with ease, Or with a
little shuffling, you may choose A sword unbated, and in a pass of
practice, Requite him for your father.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
903	4	18	laertes	" I will do’t. And for that purpose I’ll anoint my sword. I
bought an unction of a mountebank So mortal that, but dip a knife in
it, Where it draws blood no cataplasm so rare, Collected from all
simples that have virtue Under the moon, can save the thing from death
This is but scratch’d withal. I’ll touch my point With this contagion,
that if I gall him slightly, It may be death.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904	4	18	king	" Let’s further think of this, Weigh what convenience both of time
and means May fit us to our shape. If this should fail, And that our
drift look through our bad performance. ’Twere better not assay’d.
Therefore this project Should have a back or second, that might hold If
this did blast in proof. Soft, let me see. We’ll make a solemn wager on
your cunnings,— I ha’t! When in your motion you are hot and dry, As
make your bouts more violent to that end, And that he calls for drink,
I’ll have prepar’d him A chalice for the nonce; whereon but sipping, If
he by chance escape your venom’d stuck, Our purpose may hold there.
"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
905	4	18	king	"How now, sweet Queen?
"	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
906	4	18	queen	" One woe doth tread upon another’s heel, So fast they follow.
Your sister’s drown’d, Laertes.
"	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
907	4	18	laertes	" Drown’d! O, where?
"	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
908	4	18	queen	" There is a willow grows aslant a brook, That shows his hoary
leaves in the glassy stream. There with fantastic garlands did she make
Of crow-flowers, nettles, daisies, and long purples, That liberal
shepherds give a grosser name, But our cold maids do dead men’s fingers
call them. There on the pendant boughs her coronet weeds Clamb’ring to
hang, an envious sliver broke, When down her weedy trophies and herself
Fell in the weeping brook. Her clothes spread wide, And mermaid-like,
awhile they bore her up, Which time she chaunted snatches of old tunes,
As one incapable of her own distress, Or like a creature native and
indued Unto that element. But long it could not be Till that her
garments, heavy with their drink, Pull’d the poor wretch from her
melodious lay To muddy death.
"	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
909	4	18	laertes	" Alas, then she is drown’d?
"	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	4	18	queen	" Drown’d, drown’d.
"	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911	4	18	laertes	" Too much of water hast thou, poor Ophelia, And therefore I
forbid my tears. But yet It is our trick; nature her custom holds, Let
shame say what it will. When these are gone, The woman will be out.
Adieu, my lord, I have a speech of fire, that fain would blaze, But
that this folly douts it.
"	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912	4	18	king	" Let’s follow, Gertrude; How much I had to do to calm his rage!
Now fear I this will give it start again; Therefore let’s follow.
"	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913	5	19	first clown	" Is she to be buried in Christian burial, when she wilfully
seeks her own salvation?
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
914	5	19	second clown	" I tell thee she is, and therefore make her grave
straight. The crowner hath sat on her, and finds it Christian burial.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
915	5	19	first clown	" How can that be, unless she drowned herself in her own
defence?
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
916	5	19	second clown	" Why, ’tis found so.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
917	5	19	first clown	" It must be _se offendendo_, it cannot be else. For here
lies the point: if I drown myself wittingly, it argues an act: and an
act hath three branches. It is to act, to do, and to perform: argal,
she drowned herself wittingly.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
918	5	19	second clown	" Nay, but hear you, goodman delver,—
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
919	5	19	first clown	" Give me leave. Here lies the water; good. Here stands the
man; good. If the man go to this water and drown himself, it is, will
he nill he, he goes,—mark you that. But if the water come to him and
drown him, he drowns not himself. Argal, he that is not guilty of his
own death shortens not his own life.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
920	5	19	second clown	" But is this law?
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
921	5	19	first clown	" Ay, marry, is’t, crowner’s quest law.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
922	5	19	second clown	" Will you ha’ the truth on’t? If this had not been a
gentlewoman, she should have been buried out o’ Christian burial.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
923	5	19	first clown	" Why, there thou say’st. And the more pity that great folk
should have countenance in this world to drown or hang themselves more
than their even Christian. Come, my spade. There is no ancient
gentlemen but gardeners, ditchers, and grave-makers: they hold up
Adam’s profession.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
924	5	19	second clown	" Was he a gentleman?
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
925	5	19	first clown	" He was the first that ever bore arms.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
926	5	19	second clown	" Why, he had none.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
927	5	19	first clown	" What, art a heathen? How dost thou understand the
Scripture? The Scripture says Adam digg’d. Could he dig without arms?
I’ll put another question to thee. If thou answerest me not to the
purpose, confess thyself—
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
928	5	19	second clown	" Go to.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
929	5	19	first clown	" What is he that builds stronger than either the mason, the
shipwright, or the carpenter?
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
930	5	19	second clown	" The gallows-maker; for that frame outlives a thousand
tenants.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
931	5	19	first clown	" I like thy wit well in good faith, the gallows does well.
But how does it well? It does well to those that do ill. Now, thou dost
ill to say the gallows is built stronger than the church; argal, the
gallows may do well to thee. To’t again, come.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
932	5	19	second clown	" Who builds stronger than a mason, a shipwright, or a
carpenter?
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
933	5	19	first clown	" Ay, tell me that, and unyoke.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
934	5	19	second clown	" Marry, now I can tell.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
935	5	19	first clown	" To’t.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
936	5	19	second clown	" Mass, I cannot tell.
"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
937	5	19	first clown	" Cudgel thy brains no more about it, for your dull ass will
not mend his pace with beating; and when you are asked this question
next, say ‘a grave-maker’. The houses he makes last till doomsday. Go,
get thee to Yaughan; fetch me a stoup of liquor.
"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
938	5	19	first clown	"In youth when I did love, did love, Methought it was very sweet; To
contract, O, the time for, a, my behove, O methought there was
nothing meet.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
939	5	19	hamlet	" Has this fellow no feeling of his business, that he sings at
grave-making?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
940	5	19	horatio	" Custom hath made it in him a property of easiness.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
941	5	19	hamlet	" ’Tis e’en so; the hand of little employment hath the daintier
sense.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
942	5	19	first clown	" [_Sings._] But age with his stealing steps Hath claw’d me
in his clutch, And hath shipp’d me into the land, As if I had never
been such.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
943	5	19	hamlet	" That skull had a tongue in it, and could sing once. How the
knave jowls it to th’ ground, as if ’twere Cain’s jawbone, that did the
first murder! This might be the pate of a politician which this ass now
o’er-offices, one that would circumvent God, might it not?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
944	5	19	horatio	" It might, my lord.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
945	5	19	hamlet	" Or of a courtier, which could say ‘Good morrow, sweet lord! How
dost thou, good lord?’ This might be my lord such-a-one, that praised
my lord such-a-one’s horse when he meant to beg it, might it not?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
946	5	19	horatio	" Ay, my lord.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
947	5	19	hamlet	" Why, e’en so: and now my Lady Worm’s; chapless, and knocked
about the mazard with a sexton’s spade. Here’s fine revolution, an we
had the trick to see’t. Did these bones cost no more the breeding but
to play at loggets with ’em? Mine ache to think on’t.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
948	5	19	first clown	" [_Sings._] A pickaxe and a spade, a spade, For and a
shrouding-sheet; O, a pit of clay for to be made For such a guest is
meet.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
949	5	19	hamlet	" There’s another. Why may not that be the skull of a lawyer?
Where be his quiddits now, his quillets, his cases, his tenures, and
his tricks? Why does he suffer this rude knave now to knock him about
the sconce with a dirty shovel, and will not tell him of his action of
battery? Hum. This fellow might be in’s time a great buyer of land,
with his statutes, his recognizances, his fines, his double vouchers,
his recoveries. Is this the fine of his fines, and the recovery of his
recoveries, to have his fine pate full of fine dirt? Will his vouchers
vouch him no more of his purchases, and double ones too, than the
length and breadth of a pair of indentures? The very conveyances of his
lands will scarcely lie in this box; and must the inheritor himself
have no more, ha?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
950	5	19	horatio	" Not a jot more, my lord.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
951	5	19	hamlet	" Is not parchment made of sheep-skins?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
952	5	19	horatio	" Ay, my lord, and of calf-skins too.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
953	5	19	hamlet	" They are sheep and calves which seek out assurance in that. I
will speak to this fellow.—Whose grave’s this, sir?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
954	5	19	first clown	" Mine, sir. [_Sings._] O, a pit of clay for to be made For
such a guest is meet.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
955	5	19	hamlet	" I think it be thine indeed, for thou liest in’t.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
956	5	19	first clown	" You lie out on’t, sir, and therefore ’tis not yours. For
my part, I do not lie in’t, yet it is mine.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
957	5	19	hamlet	" Thou dost lie in’t, to be in’t and say it is thine. ’Tis for
the dead, not for the quick; therefore thou liest.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
958	5	19	first clown	" ’Tis a quick lie, sir; ’t will away again from me to you.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
959	5	19	hamlet	" What man dost thou dig it for?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
960	5	19	first clown	" For no man, sir.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
961	5	19	hamlet	" What woman then?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
962	5	19	first clown	" For none neither.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
963	5	19	hamlet	" Who is to be buried in’t?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
964	5	19	first clown	" One that was a woman, sir; but, rest her soul, she’s dead.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
965	5	19	hamlet	" How absolute the knave is! We must speak by the card, or
equivocation will undo us. By the Lord, Horatio, these three years I
have taken note of it, the age is grown so picked that the toe of the
peasant comes so near the heel of the courtier he galls his kibe.—How
long hast thou been a grave-maker?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
966	5	19	first clown	" Of all the days i’ th’ year, I came to’t that day that our
last King Hamlet o’ercame Fortinbras.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
967	5	19	hamlet	" How long is that since?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
968	5	19	first clown	" Cannot you tell that? Every fool can tell that. It was the
very day that young Hamlet was born,—he that is mad, and sent into
England.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
969	5	19	hamlet	" Ay, marry, why was he sent into England?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
970	5	19	first clown	" Why, because he was mad; he shall recover his wits there;
or if he do not, it’s no great matter there.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
971	5	19	hamlet	" Why?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
972	5	19	first clown	" ’Twill not be seen in him there; there the men are as mad
as he.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
973	5	19	hamlet	" How came he mad?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
974	5	19	first clown	" Very strangely, they say.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
975	5	19	hamlet	" How strangely?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
976	5	19	first clown	" Faith, e’en with losing his wits.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
977	5	19	hamlet	" Upon what ground?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
978	5	19	first clown	" Why, here in Denmark. I have been sexton here, man and
boy, thirty years.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
979	5	19	hamlet	" How long will a man lie i’ th’earth ere he rot?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
980	5	19	first clown	" Faith, if he be not rotten before he die,—as we have many
pocky corses nowadays that will scarce hold the laying in,—he will last
you some eight year or nine year. A tanner will last you nine year.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
981	5	19	hamlet	" Why he more than another?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
982	5	19	first clown	" Why, sir, his hide is so tann’d with his trade that he
will keep out water a great while. And your water is a sore decayer of
your whoreson dead body. Here’s a skull now; this skull hath lain in
the earth three-and-twenty years.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
983	5	19	hamlet	" Whose was it?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
984	5	19	first clown	" A whoreson, mad fellow’s it was. Whose do you think it
was?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
985	5	19	hamlet	" Nay, I know not.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
986	5	19	first clown	" A pestilence on him for a mad rogue! A pour’d a flagon of
Rhenish on my head once. This same skull, sir, was Yorick’s skull, the
King’s jester.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
987	5	19	hamlet	" This?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
988	5	19	first clown	" E’en that.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
989	5	19	hamlet	" Let me see. [_Takes the skull._] Alas, poor Yorick. I knew him,
Horatio, a fellow of infinite jest, of most excellent fancy. He hath
borne me on his back a thousand times; and now, how abhorred in my
imagination it is! My gorge rises at it. Here hung those lips that I
have kiss’d I know not how oft. Where be your gibes now? your gambols?
your songs? your flashes of merriment, that were wont to set the table
on a roar? Not one now, to mock your own grinning? Quite chop-fallen?
Now get you to my lady’s chamber, and tell her, let her paint an inch
thick, to this favour she must come. Make her laugh at that.—Prythee,
Horatio, tell me one thing.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
990	5	19	horatio	" What’s that, my lord?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
991	5	19	hamlet	" Dost thou think Alexander looked o’ this fashion i’ th’earth?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
992	5	19	horatio	" E’en so.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
993	5	19	hamlet	" And smelt so? Pah!
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
994	5	19	horatio	" E’en so, my lord.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
995	5	19	hamlet	" To what base uses we may return, Horatio! Why may not
imagination trace the noble dust of Alexander till he find it stopping
a bung-hole?
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
996	5	19	horatio	" ’Twere to consider too curiously to consider so.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
997	5	19	hamlet	" No, faith, not a jot. But to follow him thither with modesty
enough, and likelihood to lead it; as thus. Alexander died, Alexander
was buried, Alexander returneth into dust; the dust is earth; of earth
we make loam; and why of that loam whereto he was converted might they
not stop a beer-barrel? Imperious Caesar, dead and turn’d to clay,
Might stop a hole to keep the wind away. O, that that earth which kept
the world in awe Should patch a wall t’expel the winter’s flaw. But
soft! but soft! aside! Here comes the King.
"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
998	5	19	hamlet	"Mourners following; King, Queen, their Trains, &c.
The Queen, the courtiers. Who is that they follow? And with such maimed
rites? This doth betoken The corse they follow did with desperate hand
Fordo it own life. ’Twas of some estate. Couch we awhile and mark.
"	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0
999	5	19	laertes	" What ceremony else?
"	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0
1000	5	19	hamlet	" That is Laertes, a very noble youth. Mark.
"	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0
