	chapitre	livre	text	Berbedienne	Bérangère	Cenaine	Charmolue	Châteaupers	Claude Frollo	Coictier	Colombe	Coppenole	Cousin	Djali	Duc	Esmeralda	Esouteville	Falourdel	Fleur-de-Lys	Gondelaurier	Gringoire	Hoctement	Jehan Frollo	Louis XI	Olivier	Paquette	Quasimodo	Torterue	Tristan	Trouillefou
3451	53	10	tout deux se retirer et en gagner leur appartement sous le conduite de capitaine de le bastille coppenole dire à guillaume rym hum je en avoir assez de ce roi qui tousse je avoir voir charles de bourgogne ivre il être moins méchant que louis xi malade	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3452	53	10	maître jacques répondre rym ce être que le roi avoir le vin moins cruel que le tisane	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3453	54	10	petit flambe en baguenaud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3454	54	10	en sortir de le bastille gringoire descendre le rue saint-antoine de le vitesse de un cheval échapper arriver à le porte baudoyer il marcher droit à le croix de pierre qui se dresser au milieu de ce place comme s il avoir pouvoir distinguer dans le obscurité le figure de un homme vêtir et encapuchonner de noir qui être asseoir sur le marche de le croix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3455	54	10	est ce vous maître dire gringoire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3456	54	10	le personnage noir se lever	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3457	54	10	mort et passion vous me faire bouillir gringoire le homme qui être sur le tour de saint-gervais venir de crier un heure et demie de matin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3458	54	10	oh repartir gringoire ce n être pas mon faute mais celui de guet et de roi je venir de le échapper bel je manque toujours de être pendre ce être mon prédestination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3459	54	10	tu manque tout dire le autre mais aller vite as tu le mot de passer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3460	54	10	figurez vou maître que je avoir voir le roi je en vien il avoir un culotte de futaine ce être un aventure	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3461	54	10	oh quenouille de parole que me faire ton aventure as tu le mot de passer un truand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3462	54	10	je l avoir être tranquille petit flambe en baguenaud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3463	54	10	bien autrement nous ne pouvoir pénétrer jusque à le église le truand barrer le rue heureusement il paraître que il avoir trouver de le résistance nous arriver peut tre encore à temps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3464	54	10	oui maître mais comment entrer nous dans notre-dame	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3465	54	10	j avoir le clef de tour	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3466	54	10	et comment en sortir nous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3467	54	10	il y avoir derrière le cloître un petit porte qui donne sur le terrain et de là sur le eau je en avoir prendre le clef et je y avoir amarrer un bateau ce matin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3468	54	10	j avoir joliment manquer de être pendre reprendre gringoire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3469	54	10	eh vite aller dire le autre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3470	54	10	tout deux descendre à grand pas vers le cité	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3471	55	10	chateauper à le rescousse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3472	55	10	le lecteur se souvenir peut tre de le situation critique où nous avoir laisser quasimodo le brave sourd assaillir de tout part avoir perdre sinon tout courage de moins tout espoir de sauver non pas lui il ne songer pas à lui mais le égyptienne il courir éperdre sur le galerie notre-dame aller être enlever par le truand tout à coup un grand galop de cheval emplir le rue voisin et avec un long file de torche et un épais colonne de cavalier abattant lance et bride ce bruit furieux déboucher sur le place comme un ouragan france france tailler le manant châteaupers à le rescousse prévôté prévôté	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3473	55	10	le truand effarer faire volte face	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3474	55	10	quasimodo qui n entendre pas voir le épée nu le flambeau le fer de pique tout ce cavalerie en tête de lequel il reconnaître le capitaine phoebus il voir le confusion de truand le épouvant chez le un le trouble chez le meilleur et il reprendre de ce secours inespéré tant de force que il rejeter hors de le église le premier assaillant qui enjambaient déjà le galerie	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3475	55	10	ce être en effet le troupe de roi qui survenir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3476	55	10	le truand faire bravement il se défendre en désespérer prendre en flanc par le rue saint-pierre-aux-boeuf et en queue par le rue de parvis acculer à notre-dame qu il assaillir encore et que défendre quasimodo tout à le fois assiégeant et assiéger il être dans le situation singulier où se retrouver depuis au fameux siège de turin en entre le prince thomas de savoie qu il assiéger et le marquis de leganez qui le bloquer le comte henri de harcourt taurinum obsessor idem et obsessus comme dire son épitaphe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
3477	55	10	le mêlée être affreuse à chair de loup dent de chien comme dire p mathieu le cavalier de roi au milieu desquel phoebus de châteaupers se comporter vaillamment ne faire aucun quartier et le taille reprendre ce qui échapper à le estoc le truand mal armer écumer et mordre homme femme enfant se jeter à croupe et à poitrail de cheval et se y accrocher comme un chat avec le dent et le ongle de quatre membre d autre tamponnaient à coup de torche le visage de archer d autre piquer de croc de fer au cou de cavalier et tirer à lui il déchiquetaient celui qui tomber	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3478	55	10	on en remarquer un qui avoir un large faulx luisant et qui faucher longtemps le jambe de cheval il être effrayant il chanter un chanson nasillard il lancer sans relâche et ramener son faulx à chaque coup il tracer autour de lui un grand cercle de membre couper il avancer ainsi au plus fourrer de le cavalerie avec le lenteur tranquille le balancement de tête et le essoufflement régulier de un moissonneur qui entame un champ de blé ce être clopin trouillefou un arquebusade le abattre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3479	55	10	cependant le croisée se être rouvrir le voisin entendre le cri de guerre de gens de roi se être mêler à le affaire et de tout le étage le balle pleuvoir sur le truand le parvis être plein de un fumée épais que le mousqueterie rayer de feu on y distinguer confusément le façade de notre-dame et le hôtel dieu décrépit avec quelque hâve malade qui regarder de haut de son toit écailler de lucarne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3480	55	10	enfin le truand céder le lassitude le défaut de bon arme le effroi de ce surprise le mousqueterie de fenêtre le brave choc de gens de roi tout le abattre il forcer le ligne de assaillant et se mettre à fuir dans tout le direction laisser dans le parvis un encombrement de mort	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3481	55	10	quand quasimodo qui n avoir pas cesser un moment de combattre voir ce déroute il tomber à deux genou et lever le main au ciel puis ivre de joie il courir il monter avec le vitesse de un oiseau à ce cellule dont il avoir si intrépidement défendre le approche il n avoir plus qu un pensée maintenant ce être de se agenouiller devant celui que il venir de sauver un second fois	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3482	55	10	lorsque il entrer dans le cellule il le trouver vide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3483	56	11	le petit soulier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3484	56	11	au moment où le truand avoir assaillir le église le esmeralda dormir	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3485	56	11	bientôt le rumeur toujours croissant autour de le édifice et le bêlement inquiet de son chèvre éveiller avant lui l avoir tirer de ce sommeil lui se être lever sur son séant lui avoir écouter lui avoir regarder puis effrayer de le lueur et de bruit lui se être jeter hors de le cellule et avoir être voir le aspect de le place le vision qui se y agiter le désordre de ce assaut nocturne ce foule hideux sautelant comme un nuée de grenouille à demi entrevoir dans le ténèbre le coassement de ce rauque multitud ce quelque torche rouge courant et se croiser sur ce ombre comme le feu de nuit qui rayer le surface brumeux de marais tout ce scène lui faire le effet de un mystérieux bataille engager entre le fantôme de sabbat et le monstre de pierre de le église imbue dès le enfance de superstition de le tribu bohémien son premier pensée être que lui avoir surprendre en maléfice le étrange être propre à le nuit alors lui courir épouvanter se tapir dans son cellule demander à son grabat un moins horrible cauchemar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3486	56	11	peu à peu le premier fumée de le peur se être pourtant dissiper au bruit sans cesse grandissant et à plusieurs autre signe de réalité lui se être sentir investir non de spectre mais de être humain alors son frayeur sans se accroître se être transformer lui avoir songer à le possibilité de un mutinerie populaire pour l arracher de son asile le idée de reperdre encore un fois le vie phoebus qu lui entrevoir toujours dans son avenir le profond néant de son faiblesse tout fuite fermé aucun appui son abandon son isolement ce pensée et mille autre l avoir accabler lui être tomber à genou le tête sur son lit le main joindre sur son tête plein de anxiété et de frémissement et quoiqu égyptienne idolâtre et païen lui se être mettre à demander avec sanglot grâce au bon dieu chrétien et à prier notre-dame son hôtesse car ne croître on à rien il y avoir un moment dans le vie où l on être toujours de le religion de temple qu on avoir sous le main	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3487	56	11	lui rester ainsi prosternée fort longtemps tremblant à le vérité plus que lui ne prier glacé au souffle de plus en plus rapprocher de ce multitude furieux ne comprendre rien à ce déchaînement ignorer ce qui se tramer ce qu on faire ce qu on vouloir mais pressentir un issue terrible	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3488	56	11	voilà que au milieu de ce angoisse lui entendre marcher près de lui lui se détourne deux homme dont le un porter un lanterne venir de entrer dans son cellule lui pousser un faible cri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3489	56	11	ne craindre rien dire un voix qui ne lui être pas inconnu ce être moi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3490	56	11	qui vous demander t lui	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3491	56	11	pierre gringoire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3492	56	11	ce nom le rassurer lui relever le oeil et reconnaître en effet le poète mais il y avoir auprès de lui un figure noir et voiler de le tête à pied qui le frapper de silence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3493	56	11	ah reprendre gringoire de un ton de reproche djali me avoir reconnaître avant vous	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3494	56	11	le petit chèvre en effet n avoir pas attendre que gringoire se nommât à peine être il entrer que lui se être tendrement frotter à son genou couvrir le poète de caresse et de poil blanc car lui être en mue gringoire lui rendre le caresse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3495	56	11	qui être là avec vous dire le égyptienne à voix bas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3496	56	11	soyez tranquille répondre gringoire ce être un de mon ami	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3497	56	11	alors le philosophe poser son lanterne à terre se accroupir sur le dalle et se écrier avec enthousiasme en serrer djali dans son bras oh ce être un gracieux bête sans doute plus considérable pour son propreté que pour son grandeur mais ingénieux subtil et lettré comme un grammairien voir mon djali n avoir tu rien oublier de ton joli tour comment faire maître jacques charmolue	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3498	56	11	le homme noir ne le laisser pas achever il se approcher de gringoire et le pousser rudement par le épaule gringoire se lever	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3499	56	11	ce être vrai dire il je oublier que nous être pressés ce n être pourtant point un raison mon maître pour forcener le gens de le sorte ma cher bel enfant votre vie être en danger et celui de djali on vouloir vous reprendre nous être votre ami et nous venir vous sauver suivre nous	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3500	56	11	est il vrai se écria t lui bouleverser	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3501	56	11	oui très vrai venir vite	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3502	56	11	je le vouloir bien balbutia t lui mais pourquoi votre ami ne parle t il pas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3503	56	11	ah dire gringoire ce être que son père et son mère être de gens fantasque qui l avoir faire de tempérament taciturne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3504	56	11	il falloir que lui se contentât de ce explication gringoire le prendre par le main son compagnon ramasser le lanterne et marcher devant le peur étourdir le jeune fille lui se laisser emmener le chèvre le suivre en sauter si joyeux de revoir gringoire que lui le faire trébucher à tout moment pour lui fourrer son corne dans le jambe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3505	56	11	voilà le vie dire le philosophe chaque fois que il manquer de tomber ce être souvent notre meilleur ami qui nous faire choir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3506	56	11	il descendre rapidement le escalier de tour traverser le église plein de ténèbre et de solitude et tout résonnante de vacarme ce qui faire un affreux contraste et sortir dans le cour de cloître par le porte-rouge le cloître être abandonner le chanoine se être enfuis dans le évêché pour y prier en commun le cour être vide quelque laquais effaroucher se y blottissaient dans le coin obscur il se diriger vers le petit porte qui donner de ce cour sur le terrain le homme noir l ouvrir avec un clef qu il avoir notre lecteur savoir que le terrain être un langue de terre enclose de mur de côté de le cité et appartenir au chapitre de notre-dame qui terminer le île à le orier derrière le église il trouver ce enclos parfaitement désert là il y avoir déjà moins de tumulte dans le air le rumeur de le assaut de truand leur arriver plus brouillé et moins criarde le vent frais qui suivre le fil de le eau remuer le feuille de le arbre unique planter à le pointe de terrain avec un bruit déjà appréciable cependant il être encore fort près de péril le édifice le plus rapprocher de lui être le évêché et le église il y avoir visiblement un grand désordre intérieur dans le évêché son masse ténébreux être tout sillonnée de lumière qui y courir de un fenêtre à le autre comme lorsque on venir de brûler de papier il reste un sombre édifice de cendre où de vif étincelle faire mille course bizarre à côté le énorme tour de notre-dame ainsi vue de derrière avec le long nef sur lequel lui se dresser découper en noir sur le rouge et vaste lueur qui emplir le parvis ressembler à deux chenet gigantesque de un feu de cyclope	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3507	56	11	ce qu on voir de paris de tout côté osciller à le oeil dans un ombre mêlée de lumière rembrandt avoir de ce fonds de tableau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3508	56	11	le homme à le lanterne marcher droit à le pointe de terrain il y avoir là au bord extrême de le eau le débris vermoulu de un haie de pieux maillée de latte où un bas vigne accrocher quelque maigre branche étendre comme le doigt de un main ouvrir derrière dans le ombre que faire ce treillis un petit barque être cacher le homme faire signe à gringoire et à son compagne de y entrer le chèvre le y suivre le homme y descendre le dernier puis il couper le amarre de bateau le éloigner de terre avec un long croc et saisir deux rame se asseoir à le avant en ramer de tout son force vers le large le seine être fort rapide en ce endroit et il avoir assez de peine à quitter le pointe de le île	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3509	56	11	le premier soin de gringoire en entrer dans le bateau être de mettre le chèvre sur son genou il prendre place à le arrière et le jeune fille à qui le inconnu inspirer un inquiétude indéfinissable venir se asseoir et se serrer contre le poète	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3510	56	11	quand notre philosophe sentir le bateau se ébranler il battre un main et baisa djali entre le corne oh dire il nous voilà sauver tout quatre	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3511	56	11	il ajouter avec un mine de profond penseur on être obliger quelquefois à le fortune quelquefois à le ruse de le heureux issu de grand entreprise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3512	56	11	le bateau voguer lentement vers le rive droite le jeune fille observer avec un terreur secret le inconnu il avoir reboucher soigneusement le lumière de son lanterne sourd on l entrevoir dans le obscurité à le avant de bateau comme un spectre son carapoue toujours baisser lui faire un sorte de masque et à chaque fois qu il entrouvrir en ramer son bras où pendre de large manche noir on avoir dire deux grand aile de chauve souris de reste il n avoir pas encore dire un parole jeter un souffle il ne se faire dans le bateau de autre bruit que le va-et-vient de le rame mêler au froissement de mille pli de le eau le long de le barque	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3513	56	11	sur mon âme se écrier tout à coup gringoire nous être allègre et joyeux comme un ascalaphe nous observer un silence de pythagoricien ou de poisson pasque dieu mon ami je vouloir bien que quelqu un me parlât la voix humain être un musique à le oreille humain ce n être pas moi qui dire cela mais didyme de alexandrie et ce être d illustre paroles certes didyme de alexandrie n être pas un médiocre philosophe un parole mon bel enfant dire moi je vous supplier un parole à propos vous avoir un drôle de petit singulier moue le fait vou toujours savoir vou mon mie que le parlement avoir tout juridiction sur le lieu de asile et que vous couriez grand péril dans votre logette de notre-dame hélas le petit oiseau trochilu faire son nid dans le gueule de crocodile maître voici le lune qui reparaît pourvu que on ne nous apercevoir pas nous faire un chose louable en sauver madamoiselle et cependant on nous pendre de par le roi si l on nous attraper hélas le action humain se prendre par deux anse on flétrit en moi ce qu on couronn en toi tel admire césar qui blâmer catilina n être ce pas mon maître que dire vous de ce philosophie moi je posséder le philosophie de instinct de nature ut ape geometriam allons personne ne me répondre le fâcheux humeur que vous avoir là tout deux il falloir que je parle tout seul ce être ce que nous appeler en tragédie un monologue pasque dieu je vous prévenir que je venir de voir le roi louis onzième et que je en avoir retenir ce jurement pasque dieu donc il faire toujours un fier hurlement dans le cité c être un vilain méchant vieux roi il être tout embruncher dans le fourrure il me devoir toujours le argent de mon épithalame et ce être tout au plus s il ne me avoir pas faire pendre ce soir ce qui me avoir fort empêché il être avaricieux pour le homme de mérite il devoir bien lire le quatre livre de salvien de cologne adversus avaritiam en vérité ce être un roi étroit dans son façon avec le gens de lettre et qui faire un cruauté fort barbare ce être un éponge à prendre le argent poser sur le peuple son épargne être le ratelle qui se enfle de le maigreur de tout le autre membre aussi le plainte contre le rigueur de temps devenir murmure contre le prince sous ce doux sire dévot le fourche craquer de pendu le billot pourrir de sang le prison crever comme un ventre trop plein ce roi avoir un main qui prendre et un main qui pendre ce être le procureur de dame gabell et de monseigneur gibet le grand être dépouiller de leur dignité et le petit sans cesse accabler de nouveau foule ce être un prince exorbitant je n aime pas ce monarqu et vous mon maître	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
3514	56	11	le homme noir laisser gloser le bavard poète il continuer de lutter contre le courant violent et serrer qui sépare le poupe de le cité de le proue de le île notre-dame que nous nommer aujourd'hui le île saint-louis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3515	56	11	à propos maître reprendre gringoire subitement au moment où nous arriver sur le parvis à travers ce enragé truand votre révérence avoir t lui remarquer ce pauvre petit diable auquel votre sourd être en train de écraser le cervelle sur le rampe de le galerie de roi je avoir le vue bas et ne l avoir pouvoir reconnaître savoir vou qui ce pouvoir être	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3516	56	11	le inconnu ne répondre pas un parole mais il cesser brusquement de ramer son bras défaillirent comme briser son tête tomber sur son poitrine et le esmeralda l entendre soupirer convulsivement lui tressaillir de son côté lui avoir déjà entendre de ce soupir là	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3517	56	11	le barque abandonner à lui-même dériver quelque instant au gré de le eau mais le homme noir se redresser enfin ressaisir le rame et se remettre à remonter le courant il doubler le pointe de le île notre-dame et se diriger vers le débarcadère de port-au-foin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3518	56	11	ah dire gringoire voici là bas le logis barbeau tenir maître regardez ce groupe de toit noir qui faire un angle singulier là au dessous de ce tas de nuage bas filandreux barbouiller et sale où le lune être tout écraser et répandre comme un jaune de oeuf dont le coquille être cassée c être un beau logis il y avoir un chapelle couronner de un petit voûte plein de enrichissement bien couper au dessus vous pouvoir voir le clocher très délicatement percer il y avoir aussi un jardin plaisant qui consiste en un étang un volière un écho un mail un labyrinthe un maison pour le bête farouche et quantité de allée touffu fort agréable à vénus il y avoir encore un coquin de arbre que on appeler le luxurieux pour avoir servir à plaisir de un princesse fameux et de un connétable de france galant et bel esprit héla nous autre pauvre philosophe nous être à un connétable ce qu un carré de chou et de radis être au jardin de louvre qu importe après tout le vie humain pour le grand comme pour nous être mêler de bien et de mal le douleur être toujours à côté de le joie le spondé auprès de dactyle mon maître il falloir que je vous conte ce histoire de logis barbeau cela finir de un façon tragique ce être en sous le règne de philippe v le plus long de roi de france le moralité de le histoire être que le tentation de le chair être pernicieux et malin n appuyer pas trop le regard sur le femme de voisin si chatouilleux que notre sens être à son beauté le fornication être un pensée fort libertin le adultère être un curiosité de le volupté de autrui ohé voilà que le bruit redoubl là bas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3519	56	11	le tumulte en effet croître autour de notre-dame il écouter on entendre assez clairement de cri de victoire tout à coup cent flambeal qui faire étinceler un casque de homme de arme se répandre sur le église à tout le hauteur sur le tour sur le galerie sous le arc-boutant ce flambeau sembler chercher quelque chose et bientôt ce clameur éloigner arriver distinctement jusque à fugitif le égyptienne le sorcière à mort le égyptienne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3520	56	11	le malheureux laisser tomber son tête sur son main et le inconnu se mettre à ramer avec furie vers le bord cependant notre philosophe réfléchir il presser le chèvre dans son bras et se éloigner tout doucement de le bohémien qui se serrer de plus en plus contre lui comme au seul asile qui lui rester	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3521	56	11	il être certain que gringoire être dans un cruel perplexité il songer que le chèvre aussi de après le législation existant être pendre si lui être reprendre que ce être grand dommage le pauvre djali que il avoir trop de deux condamné ainsi accrocher après lui qu enfin son compagnon ne demander pas mieux que de se charger de le égyptienne il se livrer entre son pensée un violent combat dans lequel comme le jupiter de le iliade il peser tour à tour le égyptienne et le chèvre et il le regarder le un après le autre avec un oeil humide de larme en dire entre son dent je ne pouvoir pas pourtant vous sauver tout deux	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3522	56	11	un secousse le avertir enfin que le bateau aborder le brouhaha sinistre remplir toujours le cité le inconnu se lever venir à le égyptienne et vouloir lui prendre le bras pour l aider à descendre lui le repousser et se pendre à le manche de gringoire qui de son côté occuper de le chèvre le repousser presque alors lui sauter seul à bas de bateau lui être si troubler que lui ne savoir ce qu lui faire où lui aller lui demeurer ainsi un moment stupéfaite regarder couler le eau quand lui revenir un peu à lui lui être seul sur le port avec le inconnu il paraître que gringoire avoir profiter de le instant de débarquement pour se esquiver avec le chèvre dans le pâté de maison de le rue grenier-sur-l'eau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3523	56	11	le pauvre égyptienne frissonner de se voir seul avec ce homme lui vouloir parler crier appeler gringoire son langue être inerte dans son bouche et aucun son ne sortir de son lèvre tout à coup lui sentir le main de le inconnu sur le sienne ce être un main froid et fort son dent claquer lui devenir plus pâle que le rayon de lune qui l éclairer le homme ne dire pas un parole il se mettre à remonter à grand pas vers le place de grève en le tenir par le main en ce instant lui sentir vaguement que le destinée être un force irrésistible lui n avoir plus de ressort lui se laisser entraîner courir tandis que il marcher le quai en ce endroit aller en montant il lui sembler cependant que lui descendre un pente	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3524	56	11	lui regarder de tout côté pas un passer le quai être absolument désert lui n entendre de bruit lui ne sentir remuer un homme que dans le cité tumultueux et rougeoyant dont lui n être séparer que par un bras de seine et de où son nom lui arriver mêler à un cri de mort le reste de paris être répandre autour de lui par grand bloc de ombre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3525	56	11	cependant le inconnu l entraîner toujours avec le même silence et le même rapidité lui ne retrouver dans son mémoire aucun de lieu où lui marcher en passer devant un fenêtre éclairer lui faire un effort se raidir brusquement et crier au secours	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3526	56	11	le bourgeois à qui être le fenêtre l ouvrir y paraître en chemise avec son lampe regarder sur le quai avec un air hébété prononcer quelque parole que lui n entendre pas et refermer son volet ce être le dernier lueur de espoir qui se éteindre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3527	56	11	le homme noir ne proférer pas un syllabe il le tenir bien et se remettre à marcher plus vite lui ne résister plus et le suivre brisé	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3528	56	11	de temps en temps lui recueillir un peu de force et dire de un voix entrecouper par le cahot de pavé et le essoufflement de le course qui être vou qui être vous il ne répondre point	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
